2022-03-24 14:40:33,186 - lan_type=13        |keyword=russia              |tweet_count=28        |
2022-03-24 14:40:33,191 - lan_type=43        |keyword=russia              |tweet_count=28        |
2022-03-24 14:40:33,220 - lan_type=44        |keyword=russia              |tweet_count=28        |
2022-03-24 14:40:33,373 - lan_type=46        |keyword=russia              |tweet_count=29        |
2022-03-24 15:33:34,076 - lan_type=5         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:34,497 - lan_type=27        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:34,569 - lan_type=26        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:34,713 - lan_type=4         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,198 - lan_type=1         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,265 - lan_type=10        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,324 - lan_type=24        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,400 - lan_type=21        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,476 - lan_type=45        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,498 - lan_type=28        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,517 - lan_type=2         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,523 - lan_type=20        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,557 - lan_type=0         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,558 - lan_type=13        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,561 - lan_type=17        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,566 - lan_type=23        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,567 - lan_type=6         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,568 - lan_type=46        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,586 - lan_type=16        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,589 - lan_type=9         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,589 - lan_type=11        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,593 - lan_type=14        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,605 - lan_type=29        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,616 - lan_type=44        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,619 - lan_type=7         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,623 - lan_type=25        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,644 - lan_type=19        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,648 - lan_type=30        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,651 - lan_type=15        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,671 - lan_type=22        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,688 - lan_type=12        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,688 - lan_type=34        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,690 - lan_type=37        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,700 - lan_type=35        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,701 - lan_type=38        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,702 - lan_type=42        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,702 - lan_type=39        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,708 - lan_type=8         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,713 - lan_type=31        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,721 - lan_type=41        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,727 - lan_type=47        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,730 - lan_type=33        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,735 - lan_type=32        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,741 - lan_type=18        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,747 - lan_type=43        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,756 - lan_type=36        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:35,791 - lan_type=40        |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:33:36,449 - lan_type=3         |keyword=russia              |change Cookie&Authorization| error=Expecting value: line 1 column 1 (char 0)|
2022-03-24 15:34:04,452 - lan_type=26        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,458 - lan_type=12        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,586 - lan_type=14        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,611 - lan_type=1         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,641 - lan_type=3         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,655 - lan_type=15        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,708 - lan_type=46        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,764 - lan_type=2         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,791 - lan_type=7         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,831 - lan_type=35        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,851 - lan_type=9         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,858 - lan_type=13        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,867 - lan_type=10        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,897 - lan_type=11        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,937 - lan_type=17        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,950 - lan_type=18        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,961 - lan_type=8         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,965 - lan_type=43        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,974 - lan_type=30        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,975 - lan_type=21        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,987 - lan_type=32        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:04,997 - lan_type=44        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,009 - lan_type=27        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,009 - lan_type=41        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,022 - lan_type=28        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,034 - lan_type=39        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,064 - lan_type=25        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,075 - lan_type=16        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,087 - lan_type=40        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,110 - lan_type=47        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,122 - lan_type=38        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,123 - lan_type=31        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,135 - lan_type=45        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,230 - lan_type=20        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,240 - lan_type=19        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,282 - lan_type=24        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,327 - lan_type=42        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,342 - lan_type=0         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,391 - lan_type=26        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,404 - lan_type=12        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,443 - lan_type=22        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,450 - lan_type=5         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,490 - lan_type=1         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,500 - lan_type=15        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,521 - lan_type=46        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,531 - lan_type=14        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,537 - lan_type=3         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,556 - lan_type=2         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,613 - lan_type=7         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,646 - lan_type=35        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:05,651 - lan_type=9         |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,668 - lan_type=13        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,683 - lan_type=10        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,691 - lan_type=34        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,693 - lan_type=11        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,722 - lan_type=17        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,740 - lan_type=21        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,758 - lan_type=8         |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,764 - lan_type=30        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,769 - lan_type=18        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,790 - lan_type=43        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,797 - lan_type=44        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,807 - lan_type=37        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,818 - lan_type=27        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,819 - lan_type=32        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,836 - lan_type=28        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,856 - lan_type=25        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,866 - lan_type=23        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:05,873 - lan_type=39        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,882 - lan_type=31        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,891 - lan_type=47        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,898 - lan_type=4         |keyword=russia              |change Cookie&Authorization| error=HTTPSConnectionPool(host='twitter.com', port=443): Read timed out. (read timeout=2)|
2022-03-24 15:34:05,902 - lan_type=16        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,914 - lan_type=38        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,922 - lan_type=45        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:05,927 - lan_type=40        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,001 - lan_type=20        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,048 - lan_type=19        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,063 - lan_type=41        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,087 - lan_type=29        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:06,094 - lan_type=24        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,132 - lan_type=36        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:06,132 - lan_type=42        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,145 - lan_type=0         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,156 - lan_type=26        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,164 - lan_type=6         |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:06,196 - lan_type=12        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,225 - lan_type=5         |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:06,272 - lan_type=22        |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:06,292 - lan_type=15        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,298 - lan_type=33        |keyword=russia              |tweet_count=20        |
2022-03-24 15:34:06,316 - lan_type=1         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,319 - lan_type=3         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,325 - lan_type=46        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,333 - lan_type=14        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,362 - lan_type=2         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,407 - lan_type=7         |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,452 - lan_type=35        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,456 - lan_type=9         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,459 - lan_type=13        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,489 - lan_type=11        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,498 - lan_type=10        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,510 - lan_type=34        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,523 - lan_type=8         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,523 - lan_type=17        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,540 - lan_type=30        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,548 - lan_type=18        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,565 - lan_type=21        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,565 - lan_type=44        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,590 - lan_type=43        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,614 - lan_type=32        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,625 - lan_type=28        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,636 - lan_type=27        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,640 - lan_type=37        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,655 - lan_type=25        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,688 - lan_type=38        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,699 - lan_type=39        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,704 - lan_type=16        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,717 - lan_type=23        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,719 - lan_type=40        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,727 - lan_type=45        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,764 - lan_type=20        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,853 - lan_type=41        |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:06,886 - lan_type=24        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,903 - lan_type=29        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,913 - lan_type=42        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,932 - lan_type=36        |keyword=russia              |tweet_count=22        |
2022-03-24 15:34:06,934 - lan_type=12        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:06,949 - lan_type=0         |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,964 - lan_type=26        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:06,964 - lan_type=31        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,988 - lan_type=6         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:06,991 - lan_type=5         |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:07,016 - lan_type=22        |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:07,055 - lan_type=3         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,057 - lan_type=46        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,066 - lan_type=15        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,067 - lan_type=1         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,087 - lan_type=14        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,104 - lan_type=19        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,110 - lan_type=33        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,125 - lan_type=7         |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,203 - lan_type=35        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,205 - lan_type=9         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,207 - lan_type=13        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,223 - lan_type=10        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,247 - lan_type=11        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,249 - lan_type=34        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,262 - lan_type=8         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,271 - lan_type=30        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,273 - lan_type=17        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,300 - lan_type=18        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,315 - lan_type=43        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,331 - lan_type=44        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,357 - lan_type=21        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,387 - lan_type=37        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,388 - lan_type=27        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,388 - lan_type=28        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,429 - lan_type=25        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,432 - lan_type=38        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,444 - lan_type=39        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,475 - lan_type=40        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,479 - lan_type=45        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,541 - lan_type=16        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,571 - lan_type=23        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:07,595 - lan_type=20        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,599 - lan_type=41        |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:07,629 - lan_type=42        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,656 - lan_type=32        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,734 - lan_type=36        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,744 - lan_type=29        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,752 - lan_type=0         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:07,768 - lan_type=12        |keyword=russia              |tweet_count=27        |
2022-03-24 15:34:07,789 - lan_type=26        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:07,814 - lan_type=15        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,823 - lan_type=31        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,825 - lan_type=46        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,831 - lan_type=14        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:07,950 - lan_type=1         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:07,955 - lan_type=13        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,957 - lan_type=22        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,963 - lan_type=35        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:07,977 - lan_type=6         |keyword=russia              |tweet_count=27        |
2022-03-24 15:34:07,981 - lan_type=3         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:07,986 - lan_type=11        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:07,994 - lan_type=33        |keyword=russia              |tweet_count=27        |
2022-03-24 15:34:08,006 - lan_type=34        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,018 - lan_type=8         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,026 - lan_type=30        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,052 - lan_type=18        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,103 - lan_type=37        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:08,107 - lan_type=7         |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,115 - lan_type=9         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,137 - lan_type=19        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,172 - lan_type=10        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,189 - lan_type=38        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,202 - lan_type=43        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,213 - lan_type=25        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,230 - lan_type=17        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,246 - lan_type=44        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,305 - lan_type=2         |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:08,327 - lan_type=27        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,342 - lan_type=28        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,347 - lan_type=41        |keyword=russia              |tweet_count=23        |
2022-03-24 15:34:08,370 - lan_type=42        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,384 - lan_type=45        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,399 - lan_type=40        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,444 - lan_type=16        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,481 - lan_type=36        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,487 - lan_type=23        |keyword=russia              |tweet_count=31        |
2022-03-24 15:34:08,516 - lan_type=20        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,527 - lan_type=24        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:08,552 - lan_type=14        |keyword=russia              |tweet_count=25        |
2022-03-24 15:34:08,593 - lan_type=32        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,626 - lan_type=46        |keyword=russia              |tweet_count=27        |
2022-03-24 15:34:08,640 - lan_type=39        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,667 - lan_type=29        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,667 - lan_type=12        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,701 - lan_type=26        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:08,718 - lan_type=1         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,722 - lan_type=31        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,724 - lan_type=35        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:08,726 - lan_type=22        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:08,740 - lan_type=11        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,754 - lan_type=30        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,783 - lan_type=3         |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,789 - lan_type=8         |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,806 - lan_type=33        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:08,814 - lan_type=18        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,820 - lan_type=15        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:08,877 - lan_type=7         |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:08,890 - lan_type=13        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,898 - lan_type=21        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:08,913 - lan_type=34        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:08,927 - lan_type=9         |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:08,953 - lan_type=19        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:08,960 - lan_type=10        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:09,000 - lan_type=43        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:09,023 - lan_type=6         |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:09,026 - lan_type=44        |keyword=russia              |tweet_count=29        |
2022-03-24 15:34:09,044 - lan_type=37        |keyword=russia              |tweet_count=32        |
2022-03-24 15:34:09,060 - lan_type=38        |keyword=russia              |tweet_count=28        |
2022-03-24 15:34:09,114 - lan_type=27        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:09,117 - lan_type=28        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:09,133 - lan_type=42        |keyword=russia              |tweet_count=24        |
2022-03-24 15:34:09,151 - lan_type=47        |keyword=russia              |change Cookie&Authorization| error=HTTPSConnectionPool(host='twitter.com', port=443): Read timed out. (read timeout=2)|
2022-03-24 15:34:09,173 - lan_type=25        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:09,184 - lan_type=41        |keyword=russia              |tweet_count=26        |
2022-03-24 15:34:09,195 - lan_type=2         |keyword=russia              |tweet_count=31        |
2022-03-24 15:34:09,200 - lan_type=40        |keyword=russia              |tweet_count=30        |
2022-03-24 15:34:09,225 - lan_type=16        |keyword=russia              |tweet_count=30        |
